Date,Open,High,Low,Close,Volume
1/10/2019,1107.75,1111,1103,1107.5,4080283
1/11/2019,1107.599976,1113.800049,1088.599976,1098.050049,6463903
1/14/2019,1095,1100.5,1086.400024,1096.800049,4111782
1/15/2019,1105,1132,1105,1129.650024,10062875
1/16/2019,1135,1145,1130.349976,1135.900024,6382777
1/17/2019,1144.449951,1147.900024,1130,1134.449951,7487963
1/18/2019,1148.800049,1189.900024,1135.25,1184.349976,25684142
1/21/2019,1194,1239.949951,1188.650024,1237.699951,22038534
1/22/2019,1232.849976,1246.949951,1219.599976,1235.150024,16552819
1/23/2019,1233.300049,1244.199951,1222,1226.300049,8829502
1/24/2019,1225,1253.199951,1220.099976,1247.449951,13155185
1/25/2019,1250.449951,1264.699951,1235.400024,1246,8550836
1/28/2019,1250.5,1255.949951,1222.400024,1229.550049,8569265
1/29/2019,1231,1231.650024,1201.349976,1210.650024,9328866
1/30/2019,1215,1225,1191.099976,1195.699951,7846940
1/31/2019,1202,1229.699951,1201,1227.150024,10185347
2/1/2019,1234,1255,1227.050049,1249.949951,9228965
2/4/2019,1247,1296.949951,1242.050049,1290.900024,11670570
2/5/2019,1292,1304.400024,1278.599976,1291.550049,9362406
2/6/2019,1296.25,1317.650024,1294.25,1310.25,9411585
2/7/2019,1310.25,1321.199951,1286.099976,1290.400024,9212227
2/8/2019,1284.800049,1300.5,1272.25,1277.699951,6505502
2/11/2019,1275.900024,1276,1251,1253.25,7523999
2/12/2019,1251.5,1272.349976,1251.5,1256.400024,6399485
2/14/2019,1241,1241,1218,1224.199951,6627360
2/15/2019,1229.75,1249.900024,1214,1244.449951,9597961
2/18/2019,1250,1252.5,1215,1220.099976,9649017
2/19/2019,1218,1239.699951,1211.199951,1216.099976,6244189
2/20/2019,1223.849976,1240,1219,1234.349976,6298179
2/21/2019,1236,1257.800049,1229.349976,1246.900024,10580178
2/22/2019,1244.599976,1245.300049,1226,1232.349976,8755865
2/25/2019,1236,1243,1220.650024,1232.300049,7852528
2/26/2019,1209.5,1234.800049,1206,1220.25,10131050
2/27/2019,1228.050049,1244.900024,1209,1223.5,11113182
2/28/2019,1233.75,1239.849976,1226.550049,1231.050049,11286916
3/1/2019,1237,1242.349976,1222.25,1226.050049,7922513
3/5/2019,1223.400024,1239.800049,1218.599976,1237.650024,7121509
3/6/2019,1239.800049,1273.099976,1235.099976,1264.800049,12038231
3/7/2019,1264,1279.800049,1258.150024,1270.25,8109259
3/8/2019,1266.050049,1274.449951,1262,1267.099976,6040052
3/11/2019,1270.050049,1312,1268,1304.099976,9718840
3/12/2019,1316.900024,1334,1314.25,1331.349976,11228736
3/13/2019,1337,1360,1328.099976,1347.300049,11236048
3/14/2019,1349.75,1362,1336.099976,1341.550049,10402048
3/15/2019,1345,1358.800049,1311.199951,1321.650024,15893093
3/18/2019,1331,1357.949951,1329,1350.050049,10105234
3/19/2019,1360,1380,1343.099976,1376.550049,9805318
3/20/2019,1377.800049,1388,1364,1375.449951,9892823
3/22/2019,1372.5,1380.900024,1336.699951,1341.75,11465112
3/25/2019,1330.599976,1336.849976,1316.699951,1324.449951,7951992
3/26/2019,1330.300049,1371.599976,1330,1367.25,9479288
3/27/2019,1377.949951,1377.949951,1344.25,1349.25,10094174
3/28/2019,1350.25,1369.800049,1342.800049,1360,10482938
4/1/2019,1370,1406.800049,1362.550049,1391.849976,10098281
4/2/2019,1398,1403.099976,1380.099976,1389.699951,8012636
4/3/2019,1392.75,1403,1372,1375.199951,7849461
4/4/2019,1379,1383.699951,1347.25,1353.050049,8375674
4/5/2019,1360.949951,1363.900024,1343,1353.900024,6728239
4/8/2019,1356,1357.5,1323.699951,1329.25,8723577
4/9/2019,1328.900024,1340.699951,1321,1334.449951,9497621
4/10/2019,1337.949951,1348,1326.5,1331.400024,7612711
4/11/2019,1332.949951,1353,1329,1346.800049,5741333
4/12/2019,1350,1356.900024,1336.650024,1343.099976,5919742
4/15/2019,1345,1348.949951,1335,1340.150024,4245127
4/16/2019,1345,1360,1340,1343.75,7936553
4/18/2019,1375,1389.75,1365,1385.949951,17960482
4/22/2019,1360,1367,1341.300049,1345.349976,10792748
4/23/2019,1348,1373,1346,1363.849976,9055300
4/24/2019,1370.300049,1394.800049,1366.25,1389.5,7360887
4/25/2019,1389.099976,1412.400024,1362.599976,1372.400024,13929820
4/26/2019,1375,1395.949951,1370.699951,1392.800049,6889444
4/30/2019,1396.400024,1396.400024,1366.800049,1392.800049,10217019
5/2/2019,1392,1413.900024,1382.099976,1405.050049,8682505
5/3/2019,1407.949951,1417.5,1402.650024,1408.849976,6510169
5/6/2019,1398,1402.800049,1378.099976,1384.900024,7237910
5/7/2019,1394.800049,1395,1340.199951,1343.5,8876945
5/8/2019,1340,1340,1292.199951,1299.449951,14610543
5/9/2019,1288.800049,1288.800049,1251.75,1256.449951,19507368
5/10/2019,1265,1277.699951,1245,1251.150024,11226831
5/13/2019,1247.900024,1260.800049,1227.5,1232.050049,8047801
5/14/2019,1236.5,1269.349976,1231.5,1260.449951,13001004
5/15/2019,1273,1278,1250.599976,1256.900024,11163801
5/16/2019,1259.949951,1271.900024,1258.099976,1265.349976,6606652
5/17/2019,1267,1276.949951,1252,1267.400024,7898440
5/20/2019,1313.599976,1337.699951,1303.5,1325.900024,12333937
5/21/2019,1332.199951,1367,1330.050049,1339.800049,13872055
5/22/2019,1345.650024,1359.699951,1335.099976,1340.400024,11287400
5/23/2019,1372,1392,1325,1333.900024,17722514
5/24/2019,1348,1353.800049,1316.5,1336.849976,10180759
5/27/2019,1337.099976,1337.5,1307,1310.650024,7349720
5/28/2019,1319.800049,1334.800049,1313.349976,1323.75,19472659
5/29/2019,1321,1333.300049,1304.150024,1313.050049,7112830
5/30/2019,1316.25,1342,1316.25,1329.75,10740841
5/31/2019,1337.900024,1341.900024,1320.199951,1330.150024,11760178
6/3/2019,1335,1367.25,1321.199951,1360.199951,8483610
6/4/2019,1357.449951,1374.25,1348.099976,1351.650024,7059911
6/6/2019,1361.900024,1361.900024,1321.099976,1327.349976,7664319
6/7/2019,1325.949951,1327.25,1305.599976,1314.900024,6730595
6/10/2019,1320.900024,1327,1310.099976,1319.150024,5380148
6/11/2019,1321.849976,1334.5,1318,1329.150024,5253790
6/12/2019,1334.699951,1338.400024,1325,1332.150024,4707716
6/13/2019,1330,1334.699951,1308.650024,1327.25,7171189
6/14/2019,1321.900024,1325,1309.400024,1317.550049,6831331
6/17/2019,1320,1320,1278.5,1282.300049,6815554
6/18/2019,1278.900024,1287.949951,1269.099976,1281,7679193
6/19/2019,1286.900024,1302,1262.599976,1277.349976,6625604
6/20/2019,1280,1300,1278,1296.75,4914012
6/21/2019,1295.949951,1296,1275.550049,1279.5,10623098
6/24/2019,1272.150024,1276.449951,1257.099976,1262.400024,5150998
6/25/2019,1258.900024,1298,1254.25,1295.849976,6842363
6/26/2019,1291,1304.599976,1286.349976,1294.150024,5299942
6/27/2019,1293.150024,1296.900024,1271,1274.150024,11385972
6/28/2019,1277.099976,1282.849976,1248.650024,1253.099976,8659721
7/1/2019,1258.050049,1272.650024,1246.449951,1268.849976,6162080
7/2/2019,1273.949951,1281,1263.300049,1278.5,4638751
7/3/2019,1282.900024,1286.5,1275.050049,1282.550049,4026032
7/4/2019,1281.400024,1291,1280,1284,4275148
7/5/2019,1285.099976,1290.5,1260,1263.349976,4995344
7/8/2019,1258,1268.099976,1248.199951,1252.050049,6404544
7/9/2019,1248.949951,1283.5,1245.5,1280.099976,8016757
7/10/2019,1280.050049,1289.349976,1268.699951,1278.849976,5494315
7/11/2019,1287,1289.800049,1279.300049,1281.550049,3935460
7/12/2019,1283,1300,1278.050049,1280.5,7174054
7/15/2019,1285,1289.5,1270.349976,1276.099976,4873164
7/16/2019,1279.949951,1294.900024,1277.050049,1293,4604019
7/17/2019,1294.300049,1297,1280,1281.849976,4334958
7/18/2019,1282,1286.400024,1258,1261.849976,5459896
7/19/2019,1268.199951,1272.949951,1242.699951,1249,7468515
7/22/2019,1251,1284.5,1227.300049,1280.5,13300153
7/23/2019,1285,1293.900024,1260.400024,1273.550049,9287951
7/24/2019,1273.5,1278.800049,1253.550049,1259.099976,6943982
7/25/2019,1264,1269.050049,1227,1231.5,9968545
7/26/2019,1231.5,1242.5,1210,1213.800049,9320481
7/29/2019,1216.900024,1222,1205.099976,1210.949951,8058035
7/30/2019,1213.949951,1220,1175.949951,1180.900024,9533344
7/31/2019,1175.75,1185,1162.400024,1166.25,9705619
8/1/2019,1163.400024,1188.199951,1150.349976,1180.25,10344862
8/2/2019,1175.699951,1198.25,1162.099976,1184.349976,10865385
8/5/2019,1167,1167,1128,1143.349976,13897461
8/6/2019,1134.75,1149.599976,1122,1128.300049,13288909
8/7/2019,1126.5,1138.550049,1103.099976,1109.400024,11588879
8/8/2019,1108.349976,1158,1095.300049,1152.349976,14262936
8/9/2019,1161.849976,1175.5,1152.300049,1162.099976,10043949
8/13/2019,1233.150024,1302.800049,1226,1274.75,47923444
8/14/2019,1304,1304.449951,1280.349976,1288.25,14487137
8/16/2019,1291.199951,1291.800049,1273,1278,10047496
8/19/2019,1281.050049,1296.800049,1280,1292.599976,7459859
8/20/2019,1289.800049,1292.599976,1272.599976,1275.949951,6843460
8/21/2019,1275.650024,1278.650024,1266.5,1270.949951,4881553
8/22/2019,1270.949951,1271,1238.900024,1246.75,6414937
8/23/2019,1239,1284,1226.5,1275.849976,9741262
8/26/2019,1294,1294,1259,1266.800049,8778739
8/27/2019,1285,1285,1261.199951,1274.849976,12984396
8/28/2019,1273.75,1281,1256.050049,1263.300049,5305639
8/29/2019,1256.449951,1260.25,1235.300049,1241.75,8635974
8/30/2019,1245.5,1254.400024,1221,1248.550049,11308120
9/3/2019,1242.25,1243,1200,1206.400024,8563009
9/4/2019,1200.550049,1205.25,1186.050049,1201.150024,15063355
9/5/2019,1206.800049,1213.199951,1193.300049,1198.599976,10512763
9/6/2019,1203,1229,1195.25,1222.5,10600234
9/9/2019,1220.650024,1233,1213.150024,1222.199951,5370758
9/11/2019,1222.5,1240,1222.5,1234.400024,5544468
9/12/2019,1235,1240.449951,1205.699951,1210.349976,5431139
9/13/2019,1212,1228.5,1206.900024,1225.599976,5919260
9/16/2019,1189,1219.099976,1186.099976,1210.75,9393731
9/17/2019,1211,1211,1193.5,1197.449951,7150435
9/18/2019,1204.949951,1216.300049,1197.199951,1205.699951,6827281
9/19/2019,1207.849976,1209.699951,1172.650024,1179.050049,6293454
9/20/2019,1187.949951,1269.900024,1174.300049,1254.349976,22019674
9/23/2019,1274.150024,1281,1235,1239.199951,9879751
9/24/2019,1243.599976,1298.800049,1242.75,1278.699951,15982067
9/25/2019,1284,1295,1268.849976,1279.550049,8316894
9/26/2019,1292,1298.800049,1283.5,1296.800049,8389212
9/27/2019,1292.5,1315,1284,1309.050049,8712980
9/30/2019,1310,1335.75,1305.550049,1332.25,11549746
10/1/2019,1337,1342,1293.300049,1304.900024,8192597
10/3/2019,1286,1314.699951,1281.300049,1311.050049,6183107
10/4/2019,1319.900024,1328.599976,1303.849976,1308.099976,6853954
10/7/2019,1308.099976,1320.800049,1301.699951,1310.099976,4599818
10/9/2019,1308.699951,1329.949951,1292.5,1324.75,8040938
10/10/2019,1325,1369,1321,1362.75,16003744
10/11/2019,1363.699951,1365.599976,1336.550049,1352.599976,7587648
10/14/2019,1364.949951,1364.949951,1350.849976,1358,6123412
10/15/2019,1362.5,1370,1354.300049,1364.150024,4422075
10/16/2019,1369.900024,1379.650024,1363.699951,1372.349976,8870701
10/17/2019,1375,1399,1372,1396.5,7332464
10/18/2019,1404,1427.900024,1398.699951,1416.349976,12856410
10/22/2019,1425,1436.849976,1403.349976,1414.150024,12703054
10/23/2019,1416.300049,1425.949951,1383.150024,1392.400024,8432964
10/24/2019,1401,1441.400024,1386.550049,1436.449951,10351384
10/25/2019,1441.099976,1441.449951,1411.25,1431.199951,6190013
10/27/2019,null,null,null,null,null
10/29/2019,1445.5,1480,1442.099976,1467.050049,11780494
10/30/2019,1480,1484.550049,1460.300049,1479.099976,7470723
10/31/2019,1484,1489.650024,1461.699951,1464.349976,8898168
11/1/2019,1455,1461.800049,1441,1456.900024,6356579
11/4/2019,1465.900024,1471,1445.099976,1457.650024,6429329
11/5/2019,1463.099976,1468.949951,1441,1447.300049,5799318
11/6/2019,1442.699951,1446.449951,1428.5,1434.900024,6686289
11/7/2019,1435,1463,1432.199951,1458.599976,6438749
11/8/2019,1449,1459.650024,1441.300049,1445.5,5494844
11/11/2019,1439.099976,1444.25,1422.550049,1427.800049,5192423
11/13/2019,1430,1475.900024,1430,1472.300049,11532364
11/14/2019,1476,1481.599976,1455.800049,1462.75,6518339
11/15/2019,1465.650024,1486.800049,1463.150024,1470.849976,7173674
11/18/2019,1472.650024,1486,1455.400024,1459.199951,6435097
11/19/2019,1467,1514.900024,1465,1509.75,13795569
11/20/2019,1555.050049,1572.400024,1543.199951,1547.650024,19904164
11/21/2019,1545,1556,1528.550049,1537.599976,6810577
11/22/2019,1542.099976,1569.5,1537.599976,1546.5,10218978
11/25/2019,1551.150024,1564.800049,1551,1561.550049,6924313
11/26/2019,1568.099976,1576.349976,1556,1560.25,16152137
11/27/2019,1559.949951,1575.5,1556.099976,1569.849976,4408336
11/28/2019,1572.650024,1584.150024,1563.949951,1580.300049,6284885
11/29/2019,1581.949951,1581.949951,1547.849976,1551.150024,8484822
12/2/2019,1600,1614.449951,1577,1586.5,14275186
12/3/2019,1592.75,1594,1572.599976,1578.900024,5938786
12/4/2019,1573,1577.5,1533.75,1552.699951,9594828
12/5/2019,1574,1579.75,1544,1550.849976,9117022
12/6/2019,1553,1568,1541.099976,1554.900024,5982129
12/9/2019,1556.150024,1577.400024,1546.5,1572.599976,5779807
12/10/2019,1572.050049,1573.599976,1554.150024,1561.949951,4650906
12/11/2019,1555.599976,1574.5,1550.599976,1562.400024,5652698
12/12/2019,1570.25,1573.849976,1556.650024,1568.199951,4720977
12/13/2019,1580,1590,1572.400024,1582.900024,5791522
12/16/2019,1592,1593.900024,1564.349976,1566.599976,5436951
12/17/2019,1566.75,1579,1555.550049,1562.699951,9291724
12/18/2019,1563,1580,1562,1575.849976,6739582
12/19/2019,1573.699951,1614.900024,1571.800049,1609.949951,9375484
12/20/2019,1615,1617.550049,1596.099976,1599.099976,9724619
12/23/2019,1560.099976,1577.550049,1557.800049,1571.400024,11478429
12/24/2019,1568.900024,1572.050049,1542.5,1546.449951,8251144
12/26/2019,1541.650024,1552.949951,1510.150024,1515.400024,13605737
12/27/2019,1527,1546.199951,1521.300049,1542.349976,8081591
12/30/2019,1545.949951,1547.650024,1528.050049,1544.199951,7828402
12/31/2019,1542,1543.699951,1508.050049,1514.050049,10150467
1/1/2020,1518,1527.099976,1505.5,1509.599976,6402372
